epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
239,1705736824,1705738624,1705740444,247578040000,247266489000,36893488147419343774,36893488147419343786,0,0,0,0,0,True
240,1705738644,1705740444,1705742258,247266489000,247133770464,36893488147419343786,36893488147419343798,0,0,0,0,0,True
241,1705740458,1705742258,1705744072,247133770464,246733572112,36893488147419343798,36893488147419343810,0,0,0,0,0,True
242,1705742272,1705744072,1705745884,246733572112,0,36893488147419343810,0,0,0,0,0,0,False
243,1705744084,1705745884,1705747684,0,0,0,0,0,0,0,0,0,False
244,1705745968,1705747768,1705749568,0,0,0,0,0,0,0,0,0,False
245,1705747858,1705749658,1705751458,0,0,0,0,0,0,0,0,0,False
246,1705749738,1705751538,1705753338,0,0,0,0,0,0,0,0,0,False
247,1705751618,1705753418,1705755218,0,0,0,0,0,0,0,0,0,False
248,1705753498,1705755298,1705757098,0,0,0,0,0,0,0,0,0,False
249,1705755380,1705757180,1705758980,0,0,0,0,0,0,0,0,0,False
250,1705757262,1705759062,1705760862,0,0,0,0,0,0,0,0,0,False
251,1705759148,1705760948,1705762748,0,0,0,0,0,0,0,0,0,False
252,1705761032,1705762832,1705764642,246507963041,246820000000,36893488147419343930,36893488147419343942,0,0,0,0,0,True
253,1705762842,1705764642,1705766457,246820000000,246200622251,36893488147419343942,36893488147419343954,0,0,0,0,0,True
254,1705764657,1705766457,1705768279,246200622251,246231000000,36893488147419343954,36893488147419343967,0,0,0,0,0,True
